,caseID,eoff,acc,crash
19752,20,5.3,-7.3,1
19753,20,5.4,-7.3,1
19754,20,5.5,-7.3,1
19755,20,5.6,-7.3,1
19756,20,5.7,-7.3,1
19757,20,5.8,-7.3,1
19758,20,5.9,-7.3,1
19759,20,6,-7.3,1
19760,20,6.1,-7.3,1
19761,20,6.2,-7.3,1
19762,20,6.3,-7.3,1
19763,20,6.4,-7.3,1
19764,20,6.5,-7.3,1
19765,20,6.6,-7.3,1
19766,20,0,-7.8,0
19767,20,0.1,-7.8,0
19768,20,0.2,-7.8,0
19769,20,0.3,-7.8,0
19770,20,0.4,-7.8,0
19771,20,0.5,-7.8,0
19772,20,0.6,-7.8,1
19773,20,0.7,-7.8,1
19774,20,0.8,-7.8,1
19775,20,0.9,-7.8,1
19776,20,1,-7.8,1
19777,20,1.1,-7.8,1
19778,20,1.2,-7.8,1
19779,20,1.3,-7.8,1
19780,20,1.4,-7.8,1
19781,20,1.5,-7.8,1
19782,20,1.6,-7.8,1
19783,20,1.7,-7.8,1
19784,20,1.8,-7.8,1
19785,20,1.9,-7.8,1
19786,20,2,-7.8,1
19787,20,2.1,-7.8,1
19788,20,2.2,-7.8,1
19789,20,2.3,-7.8,1
19790,20,2.4,-7.8,1
19791,20,2.5,-7.8,1
19792,20,2.6,-7.8,1
19793,20,2.7,-7.8,1
19794,20,2.8,-7.8,1
19795,20,2.9,-7.8,1
19796,20,3,-7.8,1
19797,20,3.1,-7.8,1
19798,20,3.2,-7.8,1
19799,20,3.3,-7.8,1
19800,20,3.4,-7.8,1
19801,20,3.5,-7.8,1
19802,20,3.6,-7.8,1
19803,20,3.7,-7.8,1
19804,20,3.8,-7.8,1
19805,20,3.9,-7.8,1
19806,20,4,-7.8,1
19807,20,4.1,-7.8,1
19808,20,4.2,-7.8,1
19809,20,4.3,-7.8,1
19810,20,4.4,-7.8,1
19811,20,4.5,-7.8,1
19812,20,4.6,-7.8,1
19813,20,4.7,-7.8,1
19814,20,4.8,-7.8,1
19815,20,4.9,-7.8,1
19816,20,5,-7.8,1
19817,20,5.1,-7.8,1
19818,20,5.2,-7.8,1
19819,20,5.3,-7.8,1
19820,20,5.4,-7.8,1
19821,20,5.5,-7.8,1
19822,20,5.6,-7.8,1
19823,20,5.7,-7.8,1
19824,20,5.8,-7.8,1
19825,20,5.9,-7.8,1
19826,20,6,-7.8,1
19827,20,6.1,-7.8,1
19828,20,6.2,-7.8,1
19829,20,6.3,-7.8,1
19830,20,6.4,-7.8,1
19831,20,6.5,-7.8,1
19832,20,6.6,-7.8,1
19833,20,0,-8.3,0
19834,20,0.1,-8.3,0
19835,20,0.2,-8.3,0
19836,20,0.3,-8.3,0
19837,20,0.4,-8.3,0
19838,20,0.5,-8.3,0
19839,20,0.6,-8.3,1
19840,20,0.7,-8.3,1
19841,20,0.8,-8.3,1
19842,20,0.9,-8.3,1
19843,20,1,-8.3,1
19844,20,1.1,-8.3,1
19845,20,1.2,-8.3,1
19846,20,1.3,-8.3,1
19847,20,1.4,-8.3,1
19848,20,1.5,-8.3,1
19849,20,1.6,-8.3,1
19850,20,1.7,-8.3,1
19851,20,1.8,-8.3,1
19852,20,1.9,-8.3,1
19853,20,2,-8.3,1
19854,20,2.1,-8.3,1
19855,20,2.2,-8.3,1
19856,20,2.3,-8.3,1
19857,20,2.4,-8.3,1
19858,20,2.5,-8.3,1
19859,20,2.6,-8.3,1
19860,20,2.7,-8.3,1
19861,20,2.8,-8.3,1
19862,20,2.9,-8.3,1
19863,20,3,-8.3,1
19864,20,3.1,-8.3,1
19865,20,3.2,-8.3,1
19866,20,3.3,-8.3,1
19867,20,3.4,-8.3,1
19868,20,3.5,-8.3,1
19869,20,3.6,-8.3,1
19870,20,3.7,-8.3,1
19871,20,3.8,-8.3,1
19872,20,3.9,-8.3,1
19873,20,4,-8.3,1
19874,20,4.1,-8.3,1
19875,20,4.2,-8.3,1
19876,20,4.3,-8.3,1
19877,20,4.4,-8.3,1
19878,20,4.5,-8.3,1
19879,20,4.6,-8.3,1
19880,20,4.7,-8.3,1
19881,20,4.8,-8.3,1
19882,20,4.9,-8.3,1
19883,20,5,-8.3,1
19884,20,5.1,-8.3,1
19885,20,5.2,-8.3,1
19886,20,5.3,-8.3,1
19887,20,5.4,-8.3,1
19888,20,5.5,-8.3,1
19889,20,5.6,-8.3,1
19890,20,5.7,-8.3,1
19891,20,5.8,-8.3,1
19892,20,5.9,-8.3,1
19893,20,6,-8.3,1
19894,20,6.1,-8.3,1
19895,20,6.2,-8.3,1
19896,20,6.3,-8.3,1
19897,20,6.4,-8.3,1
19898,20,6.5,-8.3,1
19899,20,6.6,-8.3,1
19900,20,0,-8.8,0
19901,20,0.1,-8.8,0
19902,20,0.2,-8.8,0
19903,20,0.3,-8.8,0
19904,20,0.4,-8.8,0
19905,20,0.5,-8.8,0
19906,20,0.6,-8.8,1
19907,20,0.7,-8.8,1
19908,20,0.8,-8.8,1
19909,20,0.9,-8.8,1
19910,20,1,-8.8,1
19911,20,1.1,-8.8,1
19912,20,1.2,-8.8,1
19913,20,1.3,-8.8,1
19914,20,1.4,-8.8,1
19915,20,1.5,-8.8,1
19916,20,1.6,-8.8,1
19917,20,1.7,-8.8,1
19918,20,1.8,-8.8,1
19919,20,1.9,-8.8,1
19920,20,2,-8.8,1
19921,20,2.1,-8.8,1
19922,20,2.2,-8.8,1
19923,20,2.3,-8.8,1
19924,20,2.4,-8.8,1
19925,20,2.5,-8.8,1
19926,20,2.6,-8.8,1
19927,20,2.7,-8.8,1
19928,20,2.8,-8.8,1
19929,20,2.9,-8.8,1
19930,20,3,-8.8,1
19931,20,3.1,-8.8,1
19932,20,3.2,-8.8,1
19933,20,3.3,-8.8,1
19934,20,3.4,-8.8,1
19935,20,3.5,-8.8,1
19936,20,3.6,-8.8,1
19937,20,3.7,-8.8,1
19938,20,3.8,-8.8,1
19939,20,3.9,-8.8,1
19940,20,4,-8.8,1
19941,20,4.1,-8.8,1
19942,20,4.2,-8.8,1
19943,20,4.3,-8.8,1
19944,20,4.4,-8.8,1
19945,20,4.5,-8.8,1
19946,20,4.6,-8.8,1
19947,20,4.7,-8.8,1
19948,20,4.8,-8.8,1
19949,20,4.9,-8.8,1
19950,20,5,-8.8,1
19951,20,5.1,-8.8,1
19952,20,5.2,-8.8,1
19953,20,5.3,-8.8,1
19954,20,5.4,-8.8,1
19955,20,5.5,-8.8,1
19956,20,5.6,-8.8,1
19957,20,5.7,-8.8,1
19958,20,5.8,-8.8,1
19959,20,5.9,-8.8,1
19960,20,6,-8.8,1
19961,20,6.1,-8.8,1
19962,20,6.2,-8.8,1
19963,20,6.3,-8.8,1
19964,20,6.4,-8.8,1
19965,20,6.5,-8.8,1
19966,20,6.6,-8.8,1
19967,20,0,-9.3,0
19968,20,0.1,-9.3,0
19969,20,0.2,-9.3,0
19970,20,0.3,-9.3,0
19971,20,0.4,-9.3,0
19972,20,0.5,-9.3,0
19973,20,0.6,-9.3,1
19974,20,0.7,-9.3,1
19975,20,0.8,-9.3,1
19976,20,0.9,-9.3,1
19977,20,1,-9.3,1
19978,20,1.1,-9.3,1
19979,20,1.2,-9.3,1
19980,20,1.3,-9.3,1
19981,20,1.4,-9.3,1
19982,20,1.5,-9.3,1
19983,20,1.6,-9.3,1
19984,20,1.7,-9.3,1
19985,20,1.8,-9.3,1
19986,20,1.9,-9.3,1
19987,20,2,-9.3,1
19988,20,2.1,-9.3,1
19989,20,2.2,-9.3,1
19990,20,2.3,-9.3,1
19991,20,2.4,-9.3,1
19992,20,2.5,-9.3,1
19993,20,2.6,-9.3,1
19994,20,2.7,-9.3,1
19995,20,2.8,-9.3,1
19996,20,2.9,-9.3,1
19997,20,3,-9.3,1
19998,20,3.1,-9.3,1
19999,20,3.2,-9.3,1
20000,20,3.3,-9.3,1
20001,20,3.4,-9.3,1
20002,20,3.5,-9.3,1
20003,20,3.6,-9.3,1
20004,20,3.7,-9.3,1
20005,20,3.8,-9.3,1
20006,20,3.9,-9.3,1
20007,20,4,-9.3,1
20008,20,4.1,-9.3,1
20009,20,4.2,-9.3,1
20010,20,4.3,-9.3,1
20011,20,4.4,-9.3,1
20012,20,4.5,-9.3,1
20013,20,4.6,-9.3,1
20014,20,4.7,-9.3,1
20015,20,4.8,-9.3,1
20016,20,4.9,-9.3,1
20017,20,5,-9.3,1
20018,20,5.1,-9.3,1
20019,20,5.2,-9.3,1
20020,20,5.3,-9.3,1
20021,20,5.4,-9.3,1
20022,20,5.5,-9.3,1
20023,20,5.6,-9.3,1
20024,20,5.7,-9.3,1
20025,20,5.8,-9.3,1
20026,20,5.9,-9.3,1
20027,20,6,-9.3,1
20028,20,6.1,-9.3,1
20029,20,6.2,-9.3,1
20030,20,6.3,-9.3,1
20031,20,6.4,-9.3,1
20032,20,6.5,-9.3,1
20033,20,6.6,-9.3,1
20034,20,0,-9.8,0
20035,20,0.1,-9.8,0
20036,20,0.2,-9.8,0
20037,20,0.3,-9.8,0
20038,20,0.4,-9.8,0
20039,20,0.5,-9.8,0
20040,20,0.6,-9.8,1
20041,20,0.7,-9.8,1
20042,20,0.8,-9.8,1
20043,20,0.9,-9.8,1
20044,20,1,-9.8,1
20045,20,1.1,-9.8,1
20046,20,1.2,-9.8,1
20047,20,1.3,-9.8,1
20048,20,1.4,-9.8,1
20049,20,1.5,-9.8,1
20050,20,1.6,-9.8,1
20051,20,1.7,-9.8,1
20052,20,1.8,-9.8,1
20053,20,1.9,-9.8,1
20054,20,2,-9.8,1
20055,20,2.1,-9.8,1
20056,20,2.2,-9.8,1
20057,20,2.3,-9.8,1
20058,20,2.4,-9.8,1
20059,20,2.5,-9.8,1
20060,20,2.6,-9.8,1
20061,20,2.7,-9.8,1
20062,20,2.8,-9.8,1
20063,20,2.9,-9.8,1
20064,20,3,-9.8,1
20065,20,3.1,-9.8,1
20066,20,3.2,-9.8,1
20067,20,3.3,-9.8,1
20068,20,3.4,-9.8,1
20069,20,3.5,-9.8,1
20070,20,3.6,-9.8,1
20071,20,3.7,-9.8,1
20072,20,3.8,-9.8,1
20073,20,3.9,-9.8,1
20074,20,4,-9.8,1
20075,20,4.1,-9.8,1
20076,20,4.2,-9.8,1
20077,20,4.3,-9.8,1
20078,20,4.4,-9.8,1
20079,20,4.5,-9.8,1
20080,20,4.6,-9.8,1
20081,20,4.7,-9.8,1
20082,20,4.8,-9.8,1
20083,20,4.9,-9.8,1
20084,20,5,-9.8,1
20085,20,5.1,-9.8,1
20086,20,5.2,-9.8,1
20087,20,5.3,-9.8,1
20088,20,5.4,-9.8,1
20089,20,5.5,-9.8,1
20090,20,5.6,-9.8,1
20091,20,5.7,-9.8,1
20092,20,5.8,-9.8,1
20093,20,5.9,-9.8,1
20094,20,6,-9.8,1
20095,20,6.1,-9.8,1
20096,20,6.2,-9.8,1
20097,20,6.3,-9.8,1
20098,20,6.4,-9.8,1
20099,20,6.5,-9.8,1
20100,20,6.6,-9.8,1
20101,21,0,-10.3,0
20102,21,0.1,-10.3,0
20103,21,0.2,-10.3,0
20104,21,0.3,-10.3,0
20105,21,0.4,-10.3,0
20106,21,0.5,-10.3,1
20107,21,0.6,-10.3,1
20108,21,0.7,-10.3,1
20109,21,0.8,-10.3,1
20110,21,0.9,-10.3,1
20111,21,1,-10.3,1
20112,21,1.1,-10.3,1
20113,21,1.2,-10.3,1
20114,21,1.3,-10.3,1
20115,21,1.4,-10.3,1
20116,21,1.5,-10.3,1
20117,21,1.6,-10.3,1
20118,21,1.7,-10.3,1
20119,21,1.8,-10.3,1
20120,21,1.9,-10.3,1
20121,21,2,-10.3,1
20122,21,2.1,-10.3,1
20123,21,2.2,-10.3,1
20124,21,2.3,-10.3,1
20125,21,2.4,-10.3,1
20126,21,2.5,-10.3,1
20127,21,2.6,-10.3,1
20128,21,2.7,-10.3,1
20129,21,2.8,-10.3,1
20130,21,2.9,-10.3,1
20131,21,3,-10.3,1
20132,21,3.1,-10.3,1
20133,21,3.2,-10.3,1
20134,21,3.3,-10.3,1
20135,21,3.4,-10.3,1
20136,21,3.5,-10.3,1
20137,21,3.6,-10.3,1
20138,21,3.7,-10.3,1
20139,21,3.8,-10.3,1
20140,21,3.9,-10.3,1
20141,21,4,-10.3,1
20142,21,4.1,-10.3,1
20143,21,4.2,-10.3,1
20144,21,4.3,-10.3,1
20145,21,4.4,-10.3,1
20146,21,4.5,-10.3,1
20147,21,4.6,-10.3,1
20148,21,4.7,-10.3,1
20149,21,4.8,-10.3,1
20150,21,4.9,-10.3,1
20151,21,5,-10.3,1
20152,21,5.1,-10.3,1
20153,21,5.2,-10.3,1
20154,21,5.3,-10.3,1
20155,21,5.4,-10.3,1
20156,21,5.5,-10.3,1
20157,21,5.6,-10.3,1
20158,21,5.7,-10.3,1
20159,21,5.8,-10.3,1
20160,21,5.9,-10.3,1
20161,21,6,-10.3,1
20162,21,6.1,-10.3,1
20163,21,6.2,-10.3,1
20164,21,6.3,-10.3,1
20165,21,6.4,-10.3,1
20166,21,6.5,-10.3,1
20167,21,6.6,-10.3,1
20168,21,0,-3.3,1
20169,21,0.1,-3.3,1
20170,21,0.2,-3.3,1
20171,21,0.3,-3.3,1
20172,21,0.4,-3.3,1
20173,21,0.5,-3.3,1
20174,21,0.6,-3.3,1
20175,21,0.7,-3.3,1
20176,21,0.8,-3.3,1
20177,21,0.9,-3.3,1
20178,21,1,-3.3,1
20179,21,1.1,-3.3,1
20180,21,1.2,-3.3,1
20181,21,1.3,-3.3,1
20182,21,1.4,-3.3,1
20183,21,1.5,-3.3,1
20184,21,1.6,-3.3,1
20185,21,1.7,-3.3,1
20186,21,1.8,-3.3,1
20187,21,1.9,-3.3,1
20188,21,2,-3.3,1
20189,21,2.1,-3.3,1
20190,21,2.2,-3.3,1
20191,21,2.3,-3.3,1
20192,21,2.4,-3.3,1
20193,21,2.5,-3.3,1
20194,21,2.6,-3.3,1
20195,21,2.7,-3.3,1
20196,21,2.8,-3.3,1
20197,21,2.9,-3.3,1
20198,21,3,-3.3,1
20199,21,3.1,-3.3,1
20200,21,3.2,-3.3,1
20201,21,3.3,-3.3,1
20202,21,3.4,-3.3,1
20203,21,3.5,-3.3,1
20204,21,3.6,-3.3,1
20205,21,3.7,-3.3,1
20206,21,3.8,-3.3,1
20207,21,3.9,-3.3,1
20208,21,4,-3.3,1
20209,21,4.1,-3.3,1
20210,21,4.2,-3.3,1
20211,21,4.3,-3.3,1
20212,21,4.4,-3.3,1
20213,21,4.5,-3.3,1
20214,21,4.6,-3.3,1
20215,21,4.7,-3.3,1
20216,21,4.8,-3.3,1
20217,21,4.9,-3.3,1
20218,21,5,-3.3,1
20219,21,5.1,-3.3,1
20220,21,5.2,-3.3,1
20221,21,5.3,-3.3,1
20222,21,5.4,-3.3,1
20223,21,5.5,-3.3,1
20224,21,5.6,-3.3,1
20225,21,5.7,-3.3,1
20226,21,5.8,-3.3,1
20227,21,5.9,-3.3,1
20228,21,6,-3.3,1
20229,21,6.1,-3.3,1
20230,21,6.2,-3.3,1
20231,21,6.3,-3.3,1
20232,21,6.4,-3.3,1
20233,21,6.5,-3.3,1
20234,21,6.6,-3.3,1
20235,21,0,-3.8,1
20236,21,0.1,-3.8,1
20237,21,0.2,-3.8,1
20238,21,0.3,-3.8,1
20239,21,0.4,-3.8,1
20240,21,0.5,-3.8,1
20241,21,0.6,-3.8,1
20242,21,0.7,-3.8,1
20243,21,0.8,-3.8,1
20244,21,0.9,-3.8,1
20245,21,1,-3.8,1
20246,21,1.1,-3.8,1
20247,21,1.2,-3.8,1
20248,21,1.3,-3.8,1
20249,21,1.4,-3.8,1
20250,21,1.5,-3.8,1
20251,21,1.6,-3.8,1
20252,21,1.7,-3.8,1
20253,21,1.8,-3.8,1
20254,21,1.9,-3.8,1
20255,21,2,-3.8,1
20256,21,2.1,-3.8,1
20257,21,2.2,-3.8,1
20258,21,2.3,-3.8,1
20259,21,2.4,-3.8,1
20260,21,2.5,-3.8,1
20261,21,2.6,-3.8,1
20262,21,2.7,-3.8,1
20263,21,2.8,-3.8,1
20264,21,2.9,-3.8,1
20265,21,3,-3.8,1
20266,21,3.1,-3.8,1
20267,21,3.2,-3.8,1
20268,21,3.3,-3.8,1
20269,21,3.4,-3.8,1
20270,21,3.5,-3.8,1
20271,21,3.6,-3.8,1
20272,21,3.7,-3.8,1
20273,21,3.8,-3.8,1
20274,21,3.9,-3.8,1
20275,21,4,-3.8,1
20276,21,4.1,-3.8,1
20277,21,4.2,-3.8,1
20278,21,4.3,-3.8,1
20279,21,4.4,-3.8,1
20280,21,4.5,-3.8,1
20281,21,4.6,-3.8,1
20282,21,4.7,-3.8,1
20283,21,4.8,-3.8,1
20284,21,4.9,-3.8,1
20285,21,5,-3.8,1
20286,21,5.1,-3.8,1
20287,21,5.2,-3.8,1
20288,21,5.3,-3.8,1
20289,21,5.4,-3.8,1
20290,21,5.5,-3.8,1
20291,21,5.6,-3.8,1
20292,21,5.7,-3.8,1
20293,21,5.8,-3.8,1
20294,21,5.9,-3.8,1
20295,21,6,-3.8,1
20296,21,6.1,-3.8,1
20297,21,6.2,-3.8,1
20298,21,6.3,-3.8,1
20299,21,6.4,-3.8,1
20300,21,6.5,-3.8,1
20301,21,6.6,-3.8,1
20302,21,0,-4.3,1
20303,21,0.1,-4.3,1
20304,21,0.2,-4.3,1
20305,21,0.3,-4.3,1
20306,21,0.4,-4.3,1
20307,21,0.5,-4.3,1
20308,21,0.6,-4.3,1
20309,21,0.7,-4.3,1
20310,21,0.8,-4.3,1
20311,21,0.9,-4.3,1
20312,21,1,-4.3,1
20313,21,1.1,-4.3,1
20314,21,1.2,-4.3,1
20315,21,1.3,-4.3,1
20316,21,1.4,-4.3,1
20317,21,1.5,-4.3,1
20318,21,1.6,-4.3,1
20319,21,1.7,-4.3,1
20320,21,1.8,-4.3,1
20321,21,1.9,-4.3,1
20322,21,2,-4.3,1
20323,21,2.1,-4.3,1
20324,21,2.2,-4.3,1
20325,21,2.3,-4.3,1
20326,21,2.4,-4.3,1
20327,21,2.5,-4.3,1
20328,21,2.6,-4.3,1
20329,21,2.7,-4.3,1
20330,21,2.8,-4.3,1
20331,21,2.9,-4.3,1
20332,21,3,-4.3,1
20333,21,3.1,-4.3,1
20334,21,3.2,-4.3,1
20335,21,3.3,-4.3,1
20336,21,3.4,-4.3,1
20337,21,3.5,-4.3,1
20338,21,3.6,-4.3,1
20339,21,3.7,-4.3,1
20340,21,3.8,-4.3,1
20341,21,3.9,-4.3,1
20342,21,4,-4.3,1
20343,21,4.1,-4.3,1
20344,21,4.2,-4.3,1
20345,21,4.3,-4.3,1
20346,21,4.4,-4.3,1
20347,21,4.5,-4.3,1
20348,21,4.6,-4.3,1
20349,21,4.7,-4.3,1
20350,21,4.8,-4.3,1
20351,21,4.9,-4.3,1
20352,21,5,-4.3,1
20353,21,5.1,-4.3,1
20354,21,5.2,-4.3,1
20355,21,5.3,-4.3,1
20356,21,5.4,-4.3,1
20357,21,5.5,-4.3,1
20358,21,5.6,-4.3,1
20359,21,5.7,-4.3,1
20360,21,5.8,-4.3,1
20361,21,5.9,-4.3,1
20362,21,6,-4.3,1
20363,21,6.1,-4.3,1
20364,21,6.2,-4.3,1
20365,21,6.3,-4.3,1
20366,21,6.4,-4.3,1
20367,21,6.5,-4.3,1
20368,21,6.6,-4.3,1
20369,21,0,-4.8,1
20370,21,0.1,-4.8,1
20371,21,0.2,-4.8,1
20372,21,0.3,-4.8,1
20373,21,0.4,-4.8,1
20374,21,0.5,-4.8,1
20375,21,0.6,-4.8,1
20376,21,0.7,-4.8,1
20377,21,0.8,-4.8,1
20378,21,0.9,-4.8,1
20379,21,1,-4.8,1
20380,21,1.1,-4.8,1
20381,21,1.2,-4.8,1
20382,21,1.3,-4.8,1
20383,21,1.4,-4.8,1
20384,21,1.5,-4.8,1
20385,21,1.6,-4.8,1
20386,21,1.7,-4.8,1
20387,21,1.8,-4.8,1
20388,21,1.9,-4.8,1
20389,21,2,-4.8,1
20390,21,2.1,-4.8,1
20391,21,2.2,-4.8,1
20392,21,2.3,-4.8,1
20393,21,2.4,-4.8,1
20394,21,2.5,-4.8,1
20395,21,2.6,-4.8,1
20396,21,2.7,-4.8,1
20397,21,2.8,-4.8,1
20398,21,2.9,-4.8,1
20399,21,3,-4.8,1
20400,21,3.1,-4.8,1
20401,21,3.2,-4.8,1
20402,21,3.3,-4.8,1
20403,21,3.4,-4.8,1
20404,21,3.5,-4.8,1
20405,21,3.6,-4.8,1
20406,21,3.7,-4.8,1
20407,21,3.8,-4.8,1
20408,21,3.9,-4.8,1
20409,21,4,-4.8,1
20410,21,4.1,-4.8,1
20411,21,4.2,-4.8,1
20412,21,4.3,-4.8,1
20413,21,4.4,-4.8,1
20414,21,4.5,-4.8,1
20415,21,4.6,-4.8,1
20416,21,4.7,-4.8,1
20417,21,4.8,-4.8,1
20418,21,4.9,-4.8,1
20419,21,5,-4.8,1
20420,21,5.1,-4.8,1
20421,21,5.2,-4.8,1
20422,21,5.3,-4.8,1
20423,21,5.4,-4.8,1
20424,21,5.5,-4.8,1
20425,21,5.6,-4.8,1
20426,21,5.7,-4.8,1
20427,21,5.8,-4.8,1
20428,21,5.9,-4.8,1
20429,21,6,-4.8,1
20430,21,6.1,-4.8,1
20431,21,6.2,-4.8,1
20432,21,6.3,-4.8,1
20433,21,6.4,-4.8,1
20434,21,6.5,-4.8,1
20435,21,6.6,-4.8,1
20436,21,0,-5.3,1
20437,21,0.1,-5.3,1
20438,21,0.2,-5.3,1
20439,21,0.3,-5.3,1
20440,21,0.4,-5.3,1
20441,21,0.5,-5.3,1
20442,21,0.6,-5.3,1
20443,21,0.7,-5.3,1
20444,21,0.8,-5.3,1
20445,21,0.9,-5.3,1
20446,21,1,-5.3,1
20447,21,1.1,-5.3,1
20448,21,1.2,-5.3,1
20449,21,1.3,-5.3,1
20450,21,1.4,-5.3,1
20451,21,1.5,-5.3,1
20452,21,1.6,-5.3,1
20453,21,1.7,-5.3,1
20454,21,1.8,-5.3,1
20455,21,1.9,-5.3,1
20456,21,2,-5.3,1
20457,21,2.1,-5.3,1
20458,21,2.2,-5.3,1
20459,21,2.3,-5.3,1
20460,21,2.4,-5.3,1
20461,21,2.5,-5.3,1
20462,21,2.6,-5.3,1
20463,21,2.7,-5.3,1
20464,21,2.8,-5.3,1
20465,21,2.9,-5.3,1
20466,21,3,-5.3,1
20467,21,3.1,-5.3,1
20468,21,3.2,-5.3,1
20469,21,3.3,-5.3,1
20470,21,3.4,-5.3,1
20471,21,3.5,-5.3,1
20472,21,3.6,-5.3,1
20473,21,3.7,-5.3,1
20474,21,3.8,-5.3,1
20475,21,3.9,-5.3,1
20476,21,4,-5.3,1
20477,21,4.1,-5.3,1
20478,21,4.2,-5.3,1
20479,21,4.3,-5.3,1
20480,21,4.4,-5.3,1
20481,21,4.5,-5.3,1
20482,21,4.6,-5.3,1
20483,21,4.7,-5.3,1
20484,21,4.8,-5.3,1
20485,21,4.9,-5.3,1
20486,21,5,-5.3,1
20487,21,5.1,-5.3,1
20488,21,5.2,-5.3,1
20489,21,5.3,-5.3,1
20490,21,5.4,-5.3,1
20491,21,5.5,-5.3,1
20492,21,5.6,-5.3,1
20493,21,5.7,-5.3,1
20494,21,5.8,-5.3,1
20495,21,5.9,-5.3,1
20496,21,6,-5.3,1
20497,21,6.1,-5.3,1
20498,21,6.2,-5.3,1
20499,21,6.3,-5.3,1
20500,21,6.4,-5.3,1
20501,21,6.5,-5.3,1
20502,21,6.6,-5.3,1
20503,21,0,-5.8,1
20504,21,0.1,-5.8,1
20505,21,0.2,-5.8,1
20506,21,0.3,-5.8,1
20507,21,0.4,-5.8,1
20508,21,0.5,-5.8,1
20509,21,0.6,-5.8,1
20510,21,0.7,-5.8,1
20511,21,0.8,-5.8,1
20512,21,0.9,-5.8,1
20513,21,1,-5.8,1
20514,21,1.1,-5.8,1
20515,21,1.2,-5.8,1
20516,21,1.3,-5.8,1
20517,21,1.4,-5.8,1
20518,21,1.5,-5.8,1
20519,21,1.6,-5.8,1
20520,21,1.7,-5.8,1
20521,21,1.8,-5.8,1
20522,21,1.9,-5.8,1
20523,21,2,-5.8,1
20524,21,2.1,-5.8,1
20525,21,2.2,-5.8,1
20526,21,2.3,-5.8,1
20527,21,2.4,-5.8,1
20528,21,2.5,-5.8,1
20529,21,2.6,-5.8,1
20530,21,2.7,-5.8,1
20531,21,2.8,-5.8,1
20532,21,2.9,-5.8,1
20533,21,3,-5.8,1
20534,21,3.1,-5.8,1
20535,21,3.2,-5.8,1
20536,21,3.3,-5.8,1
20537,21,3.4,-5.8,1
20538,21,3.5,-5.8,1
20539,21,3.6,-5.8,1
20540,21,3.7,-5.8,1
20541,21,3.8,-5.8,1
20542,21,3.9,-5.8,1
20543,21,4,-5.8,1
20544,21,4.1,-5.8,1
20545,21,4.2,-5.8,1
20546,21,4.3,-5.8,1
20547,21,4.4,-5.8,1
20548,21,4.5,-5.8,1
20549,21,4.6,-5.8,1
20550,21,4.7,-5.8,1
20551,21,4.8,-5.8,1
20552,21,4.9,-5.8,1
20553,21,5,-5.8,1
20554,21,5.1,-5.8,1
20555,21,5.2,-5.8,1
20556,21,5.3,-5.8,1
20557,21,5.4,-5.8,1
20558,21,5.5,-5.8,1
20559,21,5.6,-5.8,1
20560,21,5.7,-5.8,1
20561,21,5.8,-5.8,1
20562,21,5.9,-5.8,1
20563,21,6,-5.8,1
20564,21,6.1,-5.8,1
20565,21,6.2,-5.8,1
20566,21,6.3,-5.8,1
20567,21,6.4,-5.8,1
20568,21,6.5,-5.8,1
20569,21,6.6,-5.8,1
20570,21,0,-6.3,1
20571,21,0.1,-6.3,1
20572,21,0.2,-6.3,1
20573,21,0.3,-6.3,1
20574,21,0.4,-6.3,1
20575,21,0.5,-6.3,1
20576,21,0.6,-6.3,1
20577,21,0.7,-6.3,1
20578,21,0.8,-6.3,1
20579,21,0.9,-6.3,1
20580,21,1,-6.3,1
20581,21,1.1,-6.3,1
20582,21,1.2,-6.3,1
20583,21,1.3,-6.3,1
20584,21,1.4,-6.3,1
20585,21,1.5,-6.3,1
20586,21,1.6,-6.3,1
20587,21,1.7,-6.3,1
20588,21,1.8,-6.3,1
20589,21,1.9,-6.3,1
20590,21,2,-6.3,1
20591,21,2.1,-6.3,1
20592,21,2.2,-6.3,1
20593,21,2.3,-6.3,1
20594,21,2.4,-6.3,1
20595,21,2.5,-6.3,1
20596,21,2.6,-6.3,1
20597,21,2.7,-6.3,1
20598,21,2.8,-6.3,1
20599,21,2.9,-6.3,1
20600,21,3,-6.3,1
20601,21,3.1,-6.3,1
20602,21,3.2,-6.3,1
20603,21,3.3,-6.3,1
20604,21,3.4,-6.3,1
20605,21,3.5,-6.3,1
20606,21,3.6,-6.3,1
20607,21,3.7,-6.3,1
20608,21,3.8,-6.3,1
20609,21,3.9,-6.3,1
20610,21,4,-6.3,1
20611,21,4.1,-6.3,1
20612,21,4.2,-6.3,1
20613,21,4.3,-6.3,1
20614,21,4.4,-6.3,1
20615,21,4.5,-6.3,1
20616,21,4.6,-6.3,1
20617,21,4.7,-6.3,1
20618,21,4.8,-6.3,1
20619,21,4.9,-6.3,1
20620,21,5,-6.3,1
20621,21,5.1,-6.3,1
20622,21,5.2,-6.3,1
20623,21,5.3,-6.3,1
20624,21,5.4,-6.3,1
20625,21,5.5,-6.3,1
20626,21,5.6,-6.3,1
20627,21,5.7,-6.3,1
20628,21,5.8,-6.3,1
20629,21,5.9,-6.3,1
20630,21,6,-6.3,1
20631,21,6.1,-6.3,1
20632,21,6.2,-6.3,1
20633,21,6.3,-6.3,1
20634,21,6.4,-6.3,1
20635,21,6.5,-6.3,1
20636,21,6.6,-6.3,1
